"instance_id","artist_name","track_name","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","obtained_date","valence","music_genre"
30217,"Frédéric Chopin","Waltz No. 10 in B Minor, Op. 69 No. 2",25,0.993,0.407,302000,0.0226,0.913,"B",0.0752,-27.009,"Minor",0.0498,55.718,"4-Apr",0.0447,"Classical"
22421,"AJR","Turning Out",56,0.17,0.6,260961,0.481,0,"D#",0.138,-7.317,"Major",0.0382,97.021,"4-Apr",0.476,"Rock"
42163,"Yeek","Shake",52,0.0124,0.751,188238,0.533,0.653,"A",0.178,-6.505,"Minor",0.317,69.999,"4-Apr",0.447,"Alternative"
80430,"empty_field","Ito",14,0.966,0.477,323240,0.293,0.95,"A#",0.074,-8.507,"Major",0.0291,72.623,"4-Apr",0.165,"Anime"
60421,"The Score","Glory",64,0.111,0.564,-1,0.613,3.22e-06,"B",0.0825,-5.055,"Major",0.0318,84.951,"4-Apr",0.48,"Alternative"
91540,"empty_field","Streamline",39,0.000569,0.477,323347,0.862,0.586,"F",0.288,-6.122,"Major",0.0582,174.042,"4-Apr",0.386,"Electronic"
53274,"BROCKHAMPTON","STAR",64,0.147,0.776,-1,0.388,0,"C",0.394,-9.143,"Major",0.282,75.01,"4-Apr",0.294,"Rap"
66969,"Claude Debussy","Suite Bergamasque, L. 75: III. Clair de lune",56,0.993,0.278,333707,0.00448,0.926,"C#",0.0579,-32.897,"Major",0.0528,70.871,"1-Apr",0.0391,"Classical"
77075,"The Arcs","Fools Gold",38,0.0373,0.458,242467,0.727,0.925,"C",0.0985,-5.847,"Major",0.0594,77.635,"4-Apr",0.561,"Blues"
70716,"Gus G.","Letting Go",33,0.000127,0.439,250400,0.934,0.0104,"F",0.16,-5.094,"Minor",0.103,162.048,"4-Apr",0.495,"Classical"
28062,"Víkingur Ólafsson","…And At The Hour Of Death",46,0.995,0.484,152933,0.0111,0.878,"C",0.0556,-36.334,"Major",0.0384,121.708,"4-Apr",0.2,"Classical"
90309,"The Drums","Days",51,0.369,0.586,269082,0.721,0.16,"D",0.141,-7.743,"Major",0.0289,123.799,"4-Apr",0.657,"Alternative"
25225,"Young Thug","Check",66,0.0428,0.667,-1,0.581,0,"C",0.183,-5.164,"Minor",0.323,110.953,"4-Apr",0.368,"Hip-Hop"
67997,"Andy Griggs","She Thinks She Needs Me",44,0.0788,0.497,239000,0.568,0,"C",0.223,-7.67,"Major",0.0285,138.107,"4-Apr",0.386,"Country"
62172,"WEAVER","Bokurano Eien - Nando Umarekawattemo,Te Wo Tsunagitaidakeno Ai Dakara -",21,0.271,0.581,324667,0.792,0,"C#",0.0993,-2.885,"Major",0.0249,127.915,"4-Apr",0.57,"Anime"
84202,"Welshly Arms","Bad Blood",43,0.0409999999999999,0.566,213216,0.73,2.37e-05,"G",0.119,-7.164,"Major",0.0505,97.935,"4-Apr",0.429,"Blues"
32194,"MAN WITH A MISSION","Winding Road",36,0.0004179999999999,0.475,223573,0.875,0,"D",0.477,-4.08,"Major",0.0509,132.004,"4-Apr",0.531,"Anime"
27026,"Lucinda Williams","Are You Alright?",46,0.265,0.603,318293,0.43,0.0003779999999999,"B",0.101,-8.875,"Major",0.0291,119.173,"4-Apr",0.346,"Country"
42505,"empty_field","Amor, Amor de Mis Amores",59,0.14,0.689,237000,0.398,3.08e-05,"D",0.128,-6.704,"Major",0.0274,105.005,"4-Apr",0.643,"Alternative"
54560,"Sonny Boy Williamson I","Good Morning School Girl - 2002 Remastered",28,0.801,0.589,178640,0.214,8.82e-06,"C",0.134,-11.918,"Major",0.0541,98.013,"4-Apr",0.799,"Blues"
68653,"William Duckworth","Times Curve Prelude No. 17",36,0.996,0.437,149773,0.0174,0.926,"C#",0.102,-31.956,"Major",0.0523,121.345,"3-Apr",0.159,"Classical"
86961,"Shovels & Rope","The Wire",51,0.00622,0.557,176890,0.554,0,"B",0.103,-6.506,"Minor",0.0506,135.084,"4-Apr",0.628,"Country"
29710,"Nickelback","Side of a Bullet",47,0.000308,0.644,180560,0.946,0.0969,"E",0.0226,-2.486,"Major",0.0669,132.973,"4-Apr",0.85,"Alternative"
56878,"George Strait","Carrying Your Love With Me - Edit",43,0.318,0.634,187680,0.48,0,"A#",0.155,-9.704,"Major",0.0278,86.594,"4-Apr",0.347,"Country"
81918,"SILENT SIREN","REBORN",27,0.43,0.741,176893,0.709,0,"E",0.314,-4.467,"Major",0.0355,99.981,"4-Apr",0.542,"Anime"
48789,"Kyoto Harp Ensemble","風になる (猫の恩返し)harp version",28,0.982,0.698,263000,0.333,0.939,"C",0.0688,-17.99,"Major",0.0469,122.982,"4-Apr",0.402,"Anime"
80298,"Car Seat Headrest","Maud Gone",52,0.0258,0.53,358240,0.362,0.000601,"F",0.101,-7.078,"Major",0.0272,105.003,"4-Apr",0.21,"Rock"
30831,"DECO*27","1+1=1",16,0.648,0.648,70187,0.552,1.08e-06,"E",0.363,-9.135,"Major",0.0275,119.968,"4-Apr",0.728,"Anime"
40776,"Sam Cooke","Bring It On Home To Me",63,0.617,0.482,165280,0.569,0,"C",0.155,-5.897,"Major",0.0328,70.843,"4-Apr",0.609,"Rock"
61490,"Newsboys","Symphony",44,0.00518,0.559,220333,0.802,0,"B",0.355,-5.495,"Major",0.052,120.045,"4-Apr",0.432,"Rock"
72434,"graves","Let Me Go",43,0.34,0.477,273720,0.745,0,"G#",0.119,-5.852,"Minor",0.0491,129.943,"4-Apr",0.188,"Electronic"
63197,"David Axelrod","The Smile",32,0.264,0.43,205640,0.385,0.875,"A",0.352,-12.948,"Minor",0.0278,90.803,"4-Apr",0.274,"Jazz"
23280,"3OH!3","STARSTRUKK (feat. KATYPERRY)",61,0.00175,0.607,202667,0.805,0,"B",0.231,-5.579,"Minor",0.0608,139.894,"4-Apr",0.232,"Rap"
28489,"Jamie xx","Sleep Sound",41,0.649,0.74,232623,0.463,0.902,"F",0.415,-13.727,"Minor",0.0467,118.186,"4-Apr",0.102,"Electronic"
27168,"Alien Ant Farm","Movies",57,0.000161,0.547,-1,0.919,0.001,"E",0.197,-5.037,"Major",0.0571,112.889,"4-Apr",0.529,"Alternative"
42909,"empty_field","Step Away",47,0.297,0.486,247813,0.918,0.0538,"C",0.184,-3.32,"Major",0.0366,175.029,"4-Apr",0.416,"Electronic"
34928,"Fred Astaire","Cheek to Cheek",44,0.908,0.506,198107,0.18,2.35e-06,"C",0.0652,-12.184,"Major",0.0443,78.042,"4-Apr",0.665,"Jazz"
57609,"BACK-ON","ニブンノイチ",41,0.132,0.638,185493,0.955,0,"F#",0.122,-2.189,"Major",0.0689,110.015,"4-Apr",0.527,"Anime"
80243,"Weval","Easier",46,0.327,0.666,327681,0.519,0.871,"A",0.0915,-10.312,"Minor",0.0346,123.006,"4-Apr",0.229,"Electronic"
90088,"Brantley Gilbert","Halfway To Heaven",42,0.223,0.493,190747,0.735,0,"D",0.274,-6.074,"Major",0.0332,153.898,"4-Apr",0.519,"Country"
31472,"majiko","Haru Ni Kimi To",24,0.418,0.625,-1,0.527,0.000298,"E",0.117,-6.018,"Major",0.188,179.981,"3-Apr",0.466,"Anime"
74439,"Big Smo","Redneck Rich",37,0.17,0.59,161240,0.653,0,"G",0.31,-8.877,"Major",0.18,168.079,"4-Apr",0.397,"Country"
22863,"empty_field","Work For You (feat. Kaz Moon)",52,0.312,0.783,182320,0.7,0.000125,"D",0.113,-7.138,"Major",0.0605,130.04,"4-Apr",0.395,"Electronic"
76543,"Nelly","Heart Of A Champion - Album Version / Explicit",51,0.0898,0.562,269987,0.942,0,"A",0.48,-3.245,"Minor",0.211,78.826,"4-Apr",0.872,"Hip-Hop"
63635,"Air","Sexy Boy",43,0.0011099999999999,0.435,298467,0.651,0.609,"C",0.111,-6.152,"Major",0.0288,111.896,"4-Apr",0.206,"Alternative"
24628,"Dillon Francis","Catchy Song (feat. T-Pain & That Girl Lay Lay) [From The LEGO® Movie 2: The Second Part - Original Motion Picture Soundtrack]",65,0.00176,0.803,167540,0.907,3.12e-06,"D",0.291,-5.641,"Major",0.0349,149.896,"4-Apr",0.815,"Electronic"
30964,"Walker McGuire","18 Forever",41,0.0352,0.62,201867,0.912,0,"E",0.349,-3.891,"Major",0.0595,116.561,"4-Apr",0.452,"Country"
89343,"Iggy Azalea","Beg For It",51,0.209,0.805,178107,0.745,0.000129,"A#",0.0881,-4.303,"Minor",0.044,92.985,"4-Apr",0.374,"Hip-Hop"
72108,"Korn","Ball Tongue",46,0.0242,0.55,268533,0.877,0.0778,"D",0.112,-6.942,"Major",0.11,106.23,"4-Apr",0.443,"Alternative"
31335,"Thievery Corporation","Babylon Falling",35,0.325,0.838,236147,0.623,0.0568,"E",0.112,-8.693,"Minor",0.0334,121.976,"4-Apr",0.575,"Electronic"
88641,"Migos","White Sand",64,0.0317,0.833,202835,0.58,0,"F",0.272,-7.57,"Minor",0.0824,142.104,"4-Apr",0.419,"Rap"
41324,"empty_field","What More Can I Say",33,0.00322,0.605,300500,0.638,0.489,"F#",0.281,-7.371,"Minor",0.0759,117.973,"3-Apr",0.459,"Electronic"
67722,"Drake","Summer Sixteen",61,0.00322,0.592,202451,0.455,3.72e-05,"C#",0.154,-7.698,"Major",0.393,146.316,"4-Apr",0.0633,"Hip-Hop"
26835,"Jeff Lorber","Facts Of Love",38,0.0642,0.752,271240,0.751,0.0014199999999999,"G#",0.278,-6.281,"Minor",0.043,106.8,"4-Apr",0.963,"Jazz"
22594,"Capcom Sound Team","Player Select",17,3.07e-06,0.391,32240,0.675,0,"C",0.108,-13.032,"Major",0.0523,74.68,"4-Apr",0.573,"Anime"
60150,"Yuki Hayashi","ヒーローの影",29,0.986,0.295,114800,0.0246,0.914,"A",0.072,-23.951,"Minor",0.0399,81.488,"3-Apr",0.1,"Anime"
21916,"Little Dragon","Looking Glass",40,0.0444,0.823,295387,0.769,0.000158,"C",0.127,-6.266,"Minor",0.0422,130.012,"4-Apr",0.899,"Electronic"
79642,"Antonín Dvořák","Violin Concerto in A Minor, Op. 53, B. 108: III. Finale. Allegro giocoso, ma non troppo",0,0.928,0.382,588400,0.161,0.559,"A",0.12,-19.09,"Major",0.0535,93.319,"4-Apr",0.266,"Classical"
30786,"Alabama Shakes","Gimme All Your Love",53,0.204,0.392,243467,0.57,0.299,"B",0.385,-5.249,"Minor",0.0466,105.468,"3-Apr",0.191,"Rock"
52473,"John Klemmer","Touch",27,0.738,0.452,408733,0.429,0.422,"C",0.103,-12.671,"Major",0.0278,128.058,"4-Apr",0.563,"Jazz"
50602,"Steely Dan","Daddy Don't Live In That New York City No More",32,0.118,0.843,195867,0.595,0,"A",0.101,-10.496,"Major",0.0373,111.924,"4-Apr",0.793,"Blues"
91249,"Soundgarden","Black Hole Sun - Live From The Artists Den",40,0.0127,0.365,350744,0.747,0.00109,"G",0.35,-9.766,"Major",0.0402,107.596,"4-Apr",0.249,"Alternative"
25447,"Paul Simon","The Boy In the Bubble",54,0.479,0.62,239693,0.703,0,"D",0.14,-7.854,"Major",0.0836,136.155,"4-Apr",0.559,"Rock"
77925,"Barenaked Ladies","Brian Wilson",52,0.365,0.633,287773,0.701,5.16e-06,"F",0.179,-11.86,"Major",0.0398,122.956,"4-Apr",0.88,"Rock"
41819,"Thomas Rhett","Die A Happy Man",77,0.381,0.66,-1,0.383,0,"D",0.119,-9.377,"Major",0.0304,83.096,"4-Apr",0.381,"Rock"
53879,"Excision","Final Boss (Dillon Francis Remix)",35,0.000991,0.673,-1,0.972,0.588,"C#",0.19,-2.016,"Major",0.0537,130.053,"4-Apr",0.223,"Electronic"
32052,"Ho - Kago Tea Time","U & I",25,0.102,0.523,275760,0.941,0,"A",0.257,-1.758,"Major",0.0414,104.957,"4-Apr",0.774,"Anime"
55039,"Majid Jordan","Gave Your Love Away",56,0.025,0.826,285160,0.47,0.00337,"F",0.1,-5.487,"Minor",0.0343,100.989,"4-Apr",0.541,"Alternative"
30882,"Funkadelic","You and Your Folks, Me and My Folks",39,0.0425,0.498,218013,0.811,0,"C#",0.0959,-8.884,"Minor",0.044,76.782,"4-Apr",0.828,"Jazz"
26701,"Tech N9ne","Don't Nobody Want None",50,0.0492,0.845,179917,0.865,0.00039,"D",0.186,-6.056,"Major",0.184,123.987,"4-Apr",0.389,"Rap"
81802,"Louis Armstrong","Cool Yule",35,0.376,0.561,-1,0.465,0,"G",0.204,-10.539,"Major",0.081,101.925,"4-Apr",0.736,"Jazz"
72211,"empty_field","Never Let You Go (feat. Sofia Reyes)",67,0.192,0.67,162538,0.672,5.13e-05,"C#",0.0926,-3.469,"Major",0.0923,165.075,"4-Apr",0.643,"Electronic"
25085,"Langhorne Slim","Sea Of Love",57,0.904,0.538,203191,0.272,0.0006129999999999,"B",0.108,-10.783,"Major",0.0381,118.382,"4-Apr",0.316,"Alternative"
65342,"Thrice","The Grey",46,2.04e-05,0.358,245880,0.968,1.19e-06,"C",0.288,-2.438,"Major",0.105,76.668,"4-Apr",0.367,"Alternative"
91586,"Smokepurpp","123",68,0.196,0.88,170000,0.61,0,"A",0.105,-5.257,"Major",0.402,135.993,"4-Apr",0.383,"Hip-Hop"
51252,"Phora","The One for You",46,0.322,0.563,-1,0.576,0,"A",0.066,-8.053,"Minor",0.231,82.035,"4-Apr",0.517,"Hip-Hop"
20804,"Junkie XL","Tris",30,0.626,0.388,468107,0.356,0.784,"G",0.0674,-10.746,"Minor",0.032,124.08,"4-Apr",0.0473,"Electronic"
39121,"Louis Prima","When You're Smiling/The Sheik Of Araby - Remastered",38,0.42,0.627,238093,0.597,0,"D#",0.0591,-11.822,"Major",0.0766,117.655,"4-Apr",0.867,"Jazz"
71494,"Geto Boys","G Code",53,0.0727,0.605,252613,0.859,0,"C#",0.304,-2.341,"Minor",0.447,94.072,"4-Apr",0.592,"Hip-Hop"
45126,"Mike WiLL Made-It","F.I.G.H.T. (with Eearz, Gucci Mane, YG, Trouble, Quavo & Juicy J)",60,0.0258,0.78,390999,0.852,2.7e-06,"C",0.183,-1.333,"Major",0.176,141.03,"4-Apr",0.523,"Rap"
76870,"Goose house","days",17,0.665,0.841,279640,0.457,0,"G#",0.173,-6.926,"Major",0.0367,120.012,"4-Apr",0.327,"Anime"
28248,"YUNGBLUD","Falling Skies (feat. Charlotte Lawrence)",60,0.00722,0.667,-1,0.729,0,"A",0.332,-5.608,"Minor",0.0715,129.985,"4-Apr",0.287,"Rock"
40151,"Kelsea Ballerini","Square Pegs",44,0.311,0.524,202667,0.83,0,"G#",0.334,-4.946,"Major",0.063,176.972,"4-Apr",0.87,"Jazz"
51779,"Etta James","Don't Blame Me",29,0.926,0.34,-1,0.209,1.07e-05,"F",0.212,-9.247,"Minor",0.0306,72.281,"4-Apr",0.321,"Blues"
87521,"BUMP OF CHICKEN","プラネタリウム",40,0.165,0.588,332760,0.659,1.19e-05,"F#",0.0734,-5.698,"Major",0.0263,116.025,"4-Apr",0.467,"Anime"
59377,"Wolfgang Amadeus Mozart","Sonate in Es-dur: III. Allegro",21,0.979,0.299,186933,0.122,0.891,"A#",0.202,-31.465,"Major",0.0314,140.84,"4-Apr",0.646,"Classical"
65115,"Night Riots","Oh My Heart",47,3.61e-05,0.469,-1,0.894,0.535,"G#",0.512,-4.981,"Major",0.0508,127.193,"4-Apr",0.476,"Alternative"
41024,"Blur","Tender",62,0.47,0.587,-1,0.566,0,"A",0.0644,-9.932,"Major",0.0276,76.054,"4-Apr",0.529,"Electronic"
68327,"Big Brother & The Holding Company","Farewell Song - Take 7",33,0.381,0.513,302733,0.638,0.000177,"A#",0.314,-10.739,"Major",0.209,131.547,"4-Apr",0.586,"Blues"
29377,"Alexander Borodin","Symphony No.2 in B minor: 1. Allegro",30,0.972,0.325,434160,0.186,0.901,"G",0.166,-19.382,"Major",0.0438,133.548,"4-Apr",0.101,"Classical"
77533,"My Bloody Valentine","Only Shallow",53,0.000377,0.138,257520,0.691,0.786,"C",0.0895,-7.976,"Major",0.0443,170.342,"4-Apr",0.36,"Rock"
34383,"Bo Diddley","Mona",30,0.844,0.479,142427,0.569,0.000196,"G#",0.0882,-12.203,"Major",0.0341,105.513,"4-Apr",0.886,"Blues"
39353,"Bryce Dessner","For Marsha P. Johnson",28,0.944,0.138,307014,0.0609,0.88,"D#",0.0988,-19.797,"Major",0.0443,166.656,"5-Apr",0.0542,"Classical"
80138,"Dwin","Sweet Dreams",54,0.0811,0.719,141269,0.77,0.000976,"D",0.19,-4.405,"Minor",0.0526,110.075,"4-Apr",0.489,"Electronic"
46861,"Widespread Panic","Pilgrims",29,0.000428,0.453,389000,0.621,0.0098599999999999,"C",0.328,-12.803,"Major",0.0286,158.893,"4-Apr",0.475,"Blues"
33516,"Jonny Lang","Before You Hit The Ground",34,0.181,0.722,234427,0.873,0.00281,"A",0.136,-5.856,"Major",0.0901,92.399,"4-Apr",0.837,"Blues"
76627,"Ludwig van Beethoven","Symphony No. 4 in B-Flat Major, Op. 60: II. Adagio",41,0.933,0.211,582387,0.00727,0.229,"D#",0.0934,-25.978,"Major",0.0386,130.569,"4-Apr",0.077,"Classical"
48436,"Big K.R.I.T.","Higher (King Pt. 6)",52,0.555,0.618,160435,0.73,0,"C#",0.121,-3.657,"Minor",0.355,91.728,"4-Apr",0.107,"Hip-Hop"
32099,"Phoenix","Ti Amo",42,0.00375,0.634,205920,0.674,0.0472,"E",0.0698,-7.312,"Minor",0.0402,121.085,"3-Apr",0.871,"Alternative"
42878,"Franz Schubert","Wandrers Nachtlied II, Op. 96 No. 3, D. 768 (Arr. X. van Dijk for String Quartet)",26,0.911,0.207,129867,0.00618,0.295,"C",0.0728,-34.329,"Major",0.0488,67.909,"3-Apr",0.0366,"Classical"
40629,"empty_field","Creature Comfort",56,0.0181,0.423,283507,0.949,0.00355,"B",0.292,-4.097,"Major",0.0972,189.976,"4-Apr",0.278,"Alternative"
68969,"Arnold Schoenberg","17 Piano Fragments: No. 3, —",0,0.977,0.45,200800,0.125,0.916,"A#",0.0963,-19.784,"Minor",0.079,135.605,"5-Apr",0.0857,"Classical"
25121,"Kenny G","Sleigh Ride",34,0.111,0.545,-1,0.687,0.757,"D",0.143,-9.256,"Major",0.0333,112.252,"4-Apr",0.577,"Jazz"
56451,"Kid Ink","Big Deal",60,0.00883,0.717,159893,0.637,0,"C",0.173,-6.487,"Major",0.0613,160.125,"4-Apr",0.251,"Rap"
55021,"Chevelle","Mexican Sun",38,5.24e-05,0.278,255987,0.979,0,"D",0.153,-2.755,"Major",0.136,157.208,"3-Apr",0.194,"Alternative"
31373,"Miriam Makeba","Pata Pata",55,0.378,0.809,182227,0.882,0,"D#",0.0759,-3.544,"Major",0.0356,126.046,"4-Apr",0.969,"Jazz"
20416,"Sergei Rachmaninoff","Vespers, Op. 37: Nunc dimittis",39,0.977,0.166,228733,0.0183,0.509,"D#",0.0731,-27.084,"Minor",0.0476,83.565,"4-Apr",0.036,"Classical"
46764,"Maurice Ravel","Ravel: Miroirs, M. 43: III. Une barque sur l'océan",42,0.986,0.202,420187,0.119,0.902,"D",0.0831,-23.191,"Major",0.0383,66.477,"4-Apr",0.0289,"Classical"
55632,"Jim Croce","I Got A Name",58,0.83,0.584,192867,0.656,0.000443,"E",0.13,-9.423,"Major",0.0433,86.747,"4-Apr",0.609,"Rock"
82489,"empty_field","ぼくはくま",36,0.9,0.678,143320,0.327,0.158,"D#",0.111,-9.072,"Major",0.0288,113.803,"4-Apr",0.557,"Anime"
68411,"Miles Davis","Love For Sale",43,0.698,0.655,707253,0.441,4.51e-05,"F",0.168,-10.355,"Minor",0.0547,106.396,"4-Apr",0.668,"Jazz"
70318,"Old Dominion","We Got It Right",48,0.547,0.598,195653,0.623,2.11e-05,"B",0.0758,-6.507,"Major",0.0724,163.972,"4-Apr",0.439,"Country"
88704,"Randy Rogers Band","Somebody Take Me Home",35,0.00201,0.583,-1,0.604,5.61e-05,"A",0.111,-7.712,"Major",0.0371,125.044,"4-Apr",0.271,"Country"
26896,"Wolfgang Amadeus Mozart","Requiem, K. 626 - Introitus (Eternal Rest Give To Them, O Lord)",22,0.985,0.167,59493,0.00264,0.771,"D",0.465,-28.894,"Minor",0.048,126.388,"4-Apr",0.116,"Classical"
55387,"empty_field","Just Because I'm a Woman",44,0.704,0.604,183373,0.286,0,"C#",0.0925,-8.975,"Major",0.0314,104.026,"4-Apr",0.57,"Country"
43323,"As I Lay Dying","Redefined",57,4.61e-06,0.461,255031,0.954,0.518,"G",0.0724,-5.003,"Major",0.0989,140.079,"4-Apr",0.253,"Alternative"
22414,"The Feelies","The Boy With The Perpetual Nervousness",37,0.0244,0.591,311000,0.681,0.241,"C",0.13,-10.791,"Major",0.158,97.547,"4-Apr",0.674,"Blues"
86200,"Ulrich Schnauss","Melts into Air",26,0.00536,0.464,371920,0.685,0.582,"A#",0.0693,-7.159,"Minor",0.0353,126.031,"4-Apr",0.0891,"Electronic"
28836,"The 1975","The Sound",61,0.096,0.643,248880,0.945,7.71e-06,"C",0.495,-4.66,"Major",0.0779,120.723,"4-Apr",0.526,"Alternative"
87634,"Egypt Central","Citizen Radio",58,6.57e-05,0.532,226244,0.889,0.0070599999999999,"C#",0.0943,-5.474,"Major",0.0543,93.994,"4-Apr",0.508,"Alternative"
46811,"NAV","Interlude",53,0.115,0.406,116573,0.351,0.0577,"E",0.147,-12.168,"Minor",0.0789,88.149,"1-Apr",0.0542,"Hip-Hop"
72359,"Scarlxrd","BERZERK",61,0.0139999999999999,0.733,159008,0.651,2.44e-05,"C#",0.167,-6.892,"Major",0.0712,158.036,"4-Apr",0.443,"Rap"
47423,"A Tribe Called Quest","Electric Relaxation",67,0.184,0.866,226133,0.534,0.266,"B",0.0929,-9.201,"Major",0.229,98.243,"4-Apr",0.841,"Jazz"
22375,"Wax Tailor","Buckwild - Soul Square Remix",40,0.0594,0.501,218720,0.537,0.00546,"D",0.118,-6.962,"Minor",0.027,135.074,"4-Apr",0.565,"Electronic"
64427,"Tricky","Does It",32,0.528,0.822,161255,0.404,0.804,"F",0.109,-12.549,"Major",0.195,126.01,"4-Apr",0.391,"Electronic"
46316,"Dolly Parton","Lovesick Blues - With Special Guest, Patsy Cline",40,0.572,0.616,138093,0.799,0,"A",0.2,-4.397,"Major",0.0573,154.386,"4-Apr",0.891,"Country"
61363,"Johann Sebastian Bach","Suite for Orchestra No. 3 in D Major, BWV 1068: II. Air",48,0.752,0.0831,336062,0.194,0.837,"D",0.15,-18.447,"Major",0.0441,171.41,"3-Apr",0.0415,"Classical"
82259,"NxWorries","Starlite",47,0.364,0.418,203947,0.787,0,"F",0.106,-7.528,"Major",0.295,141.693,"4-Apr",0.736,"Hip-Hop"
39123,"Boney James","Don't Let Me Be Lonely Tonight",30,0.523,0.724,256413,0.232,0.00893,"F",0.0981,-11.537,"Minor",0.0453,134.13,"3-Apr",0.408,"Jazz"
64205,"Erik Satie","Trois Gymnopédies: No. 1",48,0.995,0.539,-1,0.00825,0.963,"G",0.0749,-33.836,"Major",0.053,124.043,"3-Apr",0.42,"Classical"
67526,"Musiq Soulchild","teachme",60,0.473,0.499,260773,0.61,0,"G#",0.0722,-5.11,"Minor",0.135,172.969,"3-Apr",0.436,"Hip-Hop"
87506,"NIYARI計画","POP TEAM EPIC ポプテピピック ORIGINAL COVER - INST. Ver.",14,0.000483,0.632,104789,0.681,0.0107,"D#",0.369,-7.015,"Minor",0.046,142.04,"4-Apr",0.425,"Anime"
50624,"empty_field","16 Rips Off Cells Tail",14,0.0942,0.227,238493,0.563,0.689,"D#",0.518,-11.832,"Major",0.038,132.929,"4-Apr",0.174,"Anime"
42201,"Jaden Smith","SOHO",72,0.342,0.547,208493,0.596,0.335,"G#",0.148,-7.744,"Minor",0.192,88.073,"4-Apr",0.368,"Hip-Hop"
85165,"3LAU","Fire",45,0.136,0.403,204248,0.645,0.0009689999999999,"F#",0.114,-6.938,"Minor",0.0836,78.129,"4-Apr",0.151,"Electronic"
62637,"empty_field","The Devil Went Down to Georgia",63,0.131,0.517,215067,0.535,0,"C",0.085,-12.027,"Major",0.0494,135.087,"4-Apr",0.933,"Country"
40874,"The Black Keys","Howlin' For You",65,0.0279999999999999,0.705,191800,0.735,0.0783,"B",0.112,-6.646,"Major",0.0931,132.627,"4-Apr",0.448,"Alternative"
75227,"Luke Bryan","Games",56,0.179,0.516,-1,0.886,0,"G#",0.135,-3.368,"Minor",0.104,157.907,"4-Apr",0.882,"Country"
26268,"L'Arc-en-Ciel","Drink It Down",16,0.000278,0.481,245480,0.974,0.000129,"F",0.331,-3.806,"Major",0.0977,137.971,"4-Apr",0.425,"Anime"
42346,"Eva Cassidy","Ain't No Sunshine",42,0.906,0.562,206000,0.0878,0.000792,"D",0.11,-15.502,"Minor",0.0375,128.874,"4-Apr",0.235,"Jazz"
35358,"Johannes Brahms","Symphony No. 4 in E Minor, Op. 98: IV. Allegro energico e passionato - Più allegro",0,0.968,0.173,596520,0.12,0.85,"E",0.0745,-15.94,"Minor",0.0402,78.535,"4-Apr",0.0397,"Classical"
40708,"Lil Peep","Cry Alone",72,0.0366,0.637,167107,0.856,0.0308,"C#",0.0809,-5.649,"Major",0.0337,160.068,"4-Apr",0.285,"Rap"
49005,"The Highwaymen","The Devil's Right Hand",42,0.183,0.602,194293,0.826,1.29e-06,"B",0.372,-4.21,"Major",0.0269,129.134,"4-Apr",0.668,"Country"
20647,"PVRIS","Chandelier",54,0.0157,0.38,217310,0.753,1.31e-06,"C#",0.129,-6.234,"Major",0.0427,174.034,"4-Apr",0.585,"Rock"
66296,"Gov't Mule","Railroad Boy (Live)",26,0.0228,0.225,329720,0.952,0.0139999999999999,"A",0.572,-3.907,"Major",0.0588,98.478,"4-Apr",0.21,"Blues"
51251,"Alison Wonderland","U Don't Know - Vincent Remix",44,0.00474,0.413,217795,0.77,0,"D",0.0996,-4.506,"Minor",0.0666,137.953,"4-Apr",0.151,"Electronic"
65528,"Chuck Wicks","All I Ever Wanted",37,0.0268,0.538,-1,0.773,0,"B",0.0829,-4.659,"Major",0.0281,94.053,"4-Apr",0.611,"Country"
62194,"Aaron Lewis","Massachusetts",44,0.59,0.587,-1,0.619,4.19e-05,"F#",0.154,-5.002,"Major",0.0261,133.843,"4-Apr",0.362,"Country"
32377,"Nicola Cruz","Puente Roto",40,0.77,0.867,233036,0.631,0.658,"G",0.0655,-7.764,"Minor",0.0919,134.01,"4-Apr",0.781,"Electronic"
40804,"Porno Graffitti","Tokyo Destiny",14,0.0542,0.701,302133,0.868,0,"C#",0.0369,-4.832,"Minor",0.0405,130.932,"4-Apr",0.88,"Anime"
45711,"empty_field","Bliss",48,0.000258,0.447,-1,0.8,0.00206,"C",0.113,-9.482,"Minor",0.047,127.956,"4-Apr",0.251,"Rock"
27574,"Danielle Bradbery","Maybe It Was Memphis - The Voice Performance",34,0.0732,0.467,-1,0.725,3.18e-05,"A",0.0814,-4.829,"Major",0.0345,147.991,"4-Apr",0.399,"Country"
42649,"Johann Sebastian Bach","Unaccompanied Cello Suite No. 5 in C Minor, BWV 1011: II. Allemande",36,0.965,0.227,346907,0.0221,0.836,"C",0.0997,-30.351,"Minor",0.0489,77.568,"3-Apr",0.134,"Classical"
67491,"EARTHGANG","Artificial",61,0.332,0.78,260867,0.607,0,"C",0.361,-8.002,"Minor",0.325,80.55,"4-Apr",0.423,"Hip-Hop"
51336,"Kazuyoshi Saito","空に星が綺麗 - Live at 日本武道館 2018.09.07",15,0.186,0.591,162267,0.835,1.14e-05,"A",0.313,-8.36,"Major",0.03,117.897,"4-Apr",0.826,"Anime"
31688,"empty_field","I'll Pay the Shipping Cost",35,0.0917,0.943,300748,0.348,0,"E",0.0792,-10.46,"Minor",0.122,99.019,"4-Apr",0.886,"Blues"
